date,askclose
2021-03-03 22:00:00,1.20649
2021-03-04 22:00:00,1.19725
2021-03-05 22:00:00,1.19149
2021-03-07 22:00:00,1.19201
2021-03-08 22:00:00,1.1848
2021-03-09 22:00:00,1.19024
2021-03-10 22:00:00,1.19299
2021-03-11 22:00:00,1.19884
2021-03-12 22:00:00,1.19563
2021-03-14 21:00:00,1.19524
2021-03-15 21:00:00,1.19331
2021-03-16 21:00:00,1.19038
2021-03-17 21:00:00,1.19799
2021-03-18 21:00:00,1.19171
2021-03-19 21:00:00,1.19084
2021-03-21 21:00:00,1.18801
2021-03-22 21:00:00,1.19327
2021-03-23 21:00:00,1.18501
2021-03-24 21:00:00,1.18139
2021-03-25 21:00:00,1.17647
2021-03-26 21:00:00,1.17957
2021-03-28 21:00:00,1.17948
2021-03-29 21:00:00,1.17664
2021-03-30 21:00:00,1.17176
2021-03-31 21:00:00,1.17311
2021-04-01 21:00:00,1.17783
2021-04-02 21:00:00,1.17657
2021-04-04 21:00:00,1.17618
2021-04-05 21:00:00,1.18148
2021-04-06 21:00:00,1.18776
2021-04-07 21:00:00,1.18702
2021-04-08 21:00:00,1.19166
2021-04-09 21:00:00,1.19032
2021-04-11 21:00:00,1.18919
2021-04-12 21:00:00,1.19114
2021-04-13 21:00:00,1.19486
2021-04-14 21:00:00,1.19812
2021-04-15 21:00:00,1.19705
2021-04-16 21:00:00,1.19833
2021-04-18 21:00:00,1.19751
2021-04-19 21:00:00,1.20392
2021-04-20 21:00:00,1.20374
2021-04-21 21:00:00,1.20358
2021-04-22 21:00:00,1.20164
2021-04-23 21:00:00,1.20988
2021-04-25 21:00:00,1.20943
2021-04-26 21:00:00,1.2089
2021-04-27 21:00:00,1.20932
2021-04-28 21:00:00,1.21274
2021-04-29 21:00:00,1.21236
2021-04-30 21:00:00,1.20245
2021-05-02 21:00:00,1.20353
2021-05-03 21:00:00,1.20654
2021-05-04 21:00:00,1.20168
2021-05-05 21:00:00,1.20057
2021-05-06 21:00:00,1.20664
2021-05-07 21:00:00,1.21655
2021-05-09 21:00:00,1.21702
2021-05-10 21:00:00,1.21307
2021-05-11 21:00:00,1.21495
2021-05-12 21:00:00,1.20761
2021-05-13 21:00:00,1.2083
2021-05-14 21:00:00,1.21466
2021-05-16 21:00:00,1.21487
2021-05-17 21:00:00,1.21568
2021-05-18 21:00:00,1.22231
2021-05-19 21:00:00,1.21789
2021-05-20 21:00:00,1.22284
2021-05-21 21:00:00,1.21824
2021-05-23 21:00:00,1.21835
2021-05-24 21:00:00,1.22169
2021-05-25 21:00:00,1.22537
2021-05-26 21:00:00,1.21925
2021-05-27 21:00:00,1.21993
2021-05-28 21:00:00,1.21932
2021-05-30 21:00:00,1.22028
2021-05-31 21:00:00,1.22295
2021-06-01 21:00:00,1.22138
2021-06-02 21:00:00,1.22129
2021-06-03 21:00:00,1.21282
2021-06-04 21:00:00,1.21676
2021-06-06 21:00:00,1.21647
2021-06-07 21:00:00,1.21898
2021-06-08 21:00:00,1.21734
2021-06-09 21:00:00,1.21827
2021-06-10 21:00:00,1.21762
2021-06-11 21:00:00,1.21093
2021-06-14 21:00:00,1.2123
2021-06-15 21:00:00,1.21266
2021-06-16 21:00:00,1.1996
2021-06-17 21:00:00,1.19088
2021-06-18 21:00:00,1.18651
2021-06-20 21:00:00,1.18593
2021-06-21 21:00:00,1.19209
2021-06-22 21:00:00,1.19432
2021-06-23 21:00:00,1.19265
2021-06-24 21:00:00,1.19322
2021-06-25 21:00:00,1.19365
2021-06-27 21:00:00,1.19388
2021-06-28 21:00:00,1.19299
2021-06-29 21:00:00,1.18987
2021-06-30 21:00:00,1.18605
2021-07-01 21:00:00,1.18514
2021-07-02 21:00:00,1.1866
2021-07-04 21:00:00,1.1874
2021-07-05 21:00:00,1.18664
2021-07-06 21:00:00,1.1824
2021-07-07 21:00:00,1.17914
2021-07-08 21:00:00,1.18475
2021-07-09 21:00:00,1.18786
2021-07-11 21:00:00,1.18787
2021-07-12 21:00:00,1.18622
2021-07-13 21:00:00,1.17771
2021-07-14 21:00:00,1.1838
2021-07-15 21:00:00,1.18144
2021-07-16 21:00:00,1.18096
2021-07-18 21:00:00,1.18131
2021-07-19 21:00:00,1.18018
2021-07-20 21:00:00,1.17853
2021-07-21 21:00:00,1.17979
2021-07-22 21:00:00,1.17712
2021-07-23 21:00:00,1.17758
2021-07-25 21:00:00,1.17804
2021-07-26 21:00:00,1.18034
2021-07-27 21:00:00,1.1817
2021-07-28 21:00:00,1.18469
2021-07-29 21:00:00,1.1888
2021-07-30 21:00:00,1.18695
2021-08-02 21:00:00,1.18719
2021-08-03 21:00:00,1.1866
2021-08-04 21:00:00,1.18373
2021-08-05 21:00:00,1.18361
2021-08-06 21:00:00,1.17642
2021-08-09 21:00:00,1.17364
2021-08-10 21:00:00,1.17228
2021-08-11 21:00:00,1.17419
2021-08-12 21:00:00,1.17313
2021-08-13 21:00:00,1.17962
2021-08-15 21:00:00,1.17989
2021-08-16 21:00:00,1.17807
2021-08-17 21:00:00,1.17102
2021-08-18 21:00:00,1.17138
2021-08-19 21:00:00,1.16765
2021-08-20 21:00:00,1.17006
2021-08-23 21:00:00,1.17481
2021-08-24 21:00:00,1.17587
2021-08-25 21:00:00,1.17726
2021-08-26 21:00:00,1.17534
2021-08-27 21:00:00,1.17974
2021-08-29 21:00:00,1.17982
2021-08-30 21:00:00,1.1797
2021-08-31 21:00:00,1.18095
2021-09-01 21:00:00,1.18407
2021-09-02 21:00:00,1.18757
2021-09-03 21:00:00,1.18795
2021-09-05 21:00:00,1.18853
2021-09-06 21:00:00,1.18723
2021-09-07 21:00:00,1.18422
2021-09-08 21:00:00,1.18196
2021-09-09 21:00:00,1.18285
2021-09-10 21:00:00,1.18133
2021-09-12 21:00:00,1.18188
2021-09-13 21:00:00,1.18117
2021-09-14 21:00:00,1.1804
2021-09-15 21:00:00,1.18182
2021-09-16 21:00:00,1.17687
2021-09-17 21:00:00,1.17259
2021-09-19 21:00:00,1.17342
2021-09-20 21:00:00,1.17277
2021-09-21 21:00:00,1.17295
2021-09-22 21:00:00,1.16886
2021-09-23 21:00:00,1.17388
2021-09-24 21:00:00,1.17218
2021-09-26 21:00:00,1.17302
2021-09-27 21:00:00,1.16962
2021-09-28 21:00:00,1.16839
2021-09-29 21:00:00,1.15977
2021-09-30 21:00:00,1.15812
2021-10-01 21:00:00,1.15941
2021-10-03 21:00:00,1.16013
2021-10-04 21:00:00,1.16231
2021-10-05 21:00:00,1.15984
2021-10-06 21:00:00,1.15579
2021-10-07 21:00:00,1.15529
2021-10-08 21:00:00,1.15779
2021-10-10 21:00:00,1.15741
2021-10-11 21:00:00,1.15532
2021-10-12 21:00:00,1.15305
2021-10-13 21:00:00,1.15962
2021-10-14 21:00:00,1.15979
2021-10-15 21:00:00,1.16032
2021-10-17 21:00:00,1.1595
2021-10-18 21:00:00,1.16112
2021-10-19 21:00:00,1.16353
2021-10-20 21:00:00,1.16559
2021-10-21 21:00:00,1.16247
2021-10-22 21:00:00,1.16456
2021-10-24 21:00:00,1.16447
2021-10-25 21:00:00,1.161
2021-10-26 21:00:00,1.15968
2021-10-27 21:00:00,1.16035
2021-10-28 21:00:00,1.16833
2021-10-29 21:00:00,1.15627
2021-10-31 21:00:00,1.15619
2021-11-01 21:00:00,1.16066
2021-11-02 21:00:00,1.15797
2021-11-03 21:00:00,1.16125
2021-11-04 21:00:00,1.15553
2021-11-05 21:00:00,1.15687
2021-11-07 22:00:00,1.15617
2021-11-08 22:00:00,1.1589
2021-11-09 22:00:00,1.15943
2021-11-10 22:00:00,1.14791
2021-11-11 22:00:00,1.14507
2021-11-12 22:00:00,1.14445
2021-11-14 22:00:00,1.14503
2021-11-15 22:00:00,1.1368
2021-11-16 22:00:00,1.13207
2021-11-17 22:00:00,1.13197
2021-11-18 22:00:00,1.13726
2021-11-19 22:00:00,1.12821
2021-11-21 22:00:00,1.12939
2021-11-22 22:00:00,1.1238
2021-11-23 22:00:00,1.1249
2021-11-24 22:00:00,1.12026
2021-11-25 22:00:00,1.12122
2021-11-26 22:00:00,1.13154
2021-11-28 22:00:00,1.13041
2021-11-29 22:00:00,1.12925
2021-11-30 22:00:00,1.13411
2021-12-01 22:00:00,1.13205
2021-12-02 22:00:00,1.13018
2021-12-03 22:00:00,1.13128
2021-12-05 22:00:00,1.13112
2021-12-06 22:00:00,1.1286
2021-12-07 22:00:00,1.12693
2021-12-08 22:00:00,1.1343
2021-12-09 22:00:00,1.12935
2021-12-10 22:00:00,1.13174
2021-12-12 22:00:00,1.13188
2021-12-13 22:00:00,1.12856
2021-12-14 22:00:00,1.12594
2021-12-15 22:00:00,1.12954
2021-12-16 22:00:00,1.1331
2021-12-17 22:00:00,1.12377
2021-12-19 22:00:00,1.12448
2021-12-20 22:00:00,1.12826
2021-12-21 22:00:00,1.12892
2021-12-22 22:00:00,1.13278
2021-12-23 22:00:00,1.13306
2021-12-24 22:00:00,1.1322
2021-12-27 22:00:00,1.13302
2021-12-28 22:00:00,1.13113
2021-12-29 22:00:00,1.13499
2021-12-30 22:00:00,1.13284
2021-12-31 22:00:00,1.13841
2022-01-03 22:00:00,1.12987
2022-01-04 22:00:00,1.12875
2022-01-05 22:00:00,1.13163
2022-01-06 22:00:00,1.13011
2022-01-07 22:00:00,1.13621
2022-01-09 22:00:00,1.13571
2022-01-10 22:00:00,1.13281
2022-01-11 22:00:00,1.13687
2022-01-12 22:00:00,1.14441
2022-01-13 22:00:00,1.1455
2022-01-14 22:00:00,1.14161
2022-01-16 22:00:00,1.14203
2022-01-17 22:00:00,1.14102
2022-01-18 22:00:00,1.133
2022-01-19 22:00:00,1.13434
2022-01-20 22:00:00,1.13131
2022-01-21 22:00:00,1.13458
2022-01-23 22:00:00,1.13482
2022-01-25 22:00:00,1.1303
2022-01-26 22:00:00,1.12424
2022-01-27 22:00:00,1.11464
2022-01-28 22:00:00,1.11492
2022-01-30 22:00:00,1.1147
2022-01-31 22:00:00,1.12391
2022-02-01 22:00:00,1.12738
2022-02-02 22:00:00,1.13058
2022-02-03 22:00:00,1.14433
2022-02-04 22:00:00,1.14515
2022-02-06 22:00:00,1.14682
2022-02-07 22:00:00,1.14434
2022-02-08 22:00:00,1.14184
2022-02-09 22:00:00,1.1426
2022-02-10 22:00:00,1.14297
2022-02-11 22:00:00,1.13539
2022-02-13 22:00:00,1.13406
2022-02-14 22:00:00,1.1309
2022-02-15 22:00:00,1.13602
2022-02-16 22:00:00,1.13736
2022-02-17 22:00:00,1.13641
2022-02-18 22:00:00,1.1328
2022-02-20 22:00:00,1.13248
2022-02-21 22:00:00,1.13114
2022-02-22 22:00:00,1.13257
2022-02-23 22:00:00,1.13105
2022-02-24 22:00:00,1.11941
2022-02-25 22:00:00,1.12728
2022-02-27 22:00:00,1.11273
2022-02-28 22:00:00,1.12229
2022-03-01 22:00:00,1.11289
2022-03-02 22:00:00,1.11194
2022-03-03 22:00:00,1.10674
2022-03-04 22:00:00,1.09349
2022-03-06 22:00:00,1.09295
2022-03-07 22:00:00,1.08573
2022-03-08 22:00:00,1.09037
2022-03-09 22:00:00,1.10774
2022-03-10 22:00:00,1.09897
2022-03-11 22:00:00,1.09132
2022-03-13 22:00:00,1.09244
2022-03-14 21:00:00,1.09426
2022-03-15 21:00:00,1.09576
2022-03-16 21:00:00,1.10375
2022-03-17 21:00:00,1.10921
2022-03-18 21:00:00,1.10521
2022-03-20 21:00:00,1.10634
2022-03-21 21:00:00,1.1019
2022-03-22 21:00:00,1.10332
2022-03-23 21:00:00,1.10055
2022-03-24 21:00:00,1.0998
2022-03-25 21:00:00,1.09851
2022-03-27 21:00:00,1.09885
2022-03-28 21:00:00,1.09869
2022-03-29 21:00:00,1.10865
2022-03-30 21:00:00,1.11608
2022-03-31 21:00:00,1.10686
2022-04-01 21:00:00,1.10491
2022-04-03 21:00:00,1.10384
2022-04-04 21:00:00,1.09745
2022-04-05 21:00:00,1.09065
2022-04-06 21:00:00,1.09003
2022-04-07 21:00:00,1.08811
2022-04-08 21:00:00,1.08775
2022-04-10 21:00:00,1.09259
2022-04-11 21:00:00,1.08841
2022-04-12 21:00:00,1.08354
2022-04-13 21:00:00,1.08923
2022-04-14 21:00:00,1.08306
2022-04-15 21:00:00,1.08173
2022-04-17 21:00:00,1.0809
2022-04-18 21:00:00,1.0785
2022-04-19 21:00:00,1.0788
2022-04-20 21:00:00,1.08549
2022-04-21 21:00:00,1.08374
2022-04-22 21:00:00,1.08004
2022-04-24 21:00:00,1.08087
2022-04-25 21:00:00,1.07174
2022-04-26 21:00:00,1.06389
2022-04-27 21:00:00,1.05597
2022-04-28 21:00:00,1.04999
2022-04-29 21:00:00,1.05499
2022-05-02 21:00:00,1.05114
2022-05-03 21:00:00,1.05242
2022-05-04 21:00:00,1.06263
2022-05-05 21:00:00,1.05461
2022-05-06 21:00:00,1.05478
2022-05-08 21:00:00,1.055
2022-05-09 21:00:00,1.05652
2022-05-10 21:00:00,1.05311
2022-05-11 21:00:00,1.05145
2022-05-12 21:00:00,1.03821
2022-05-13 21:00:00,1.04114
2022-05-15 21:00:00,1.04096
2022-05-16 21:00:00,1.04384
2022-05-17 21:00:00,1.0553
2022-05-18 21:00:00,1.04655
2022-05-19 21:00:00,1.05899
2022-05-20 21:00:00,1.05673
2022-05-22 21:00:00,1.05702
2022-05-23 21:00:00,1.06926
2022-05-24 21:00:00,1.07381
2022-05-25 21:00:00,1.06827
2022-05-26 21:00:00,1.07301
2022-05-27 21:00:00,1.07366
2022-05-29 21:00:00,1.07399
2022-05-30 21:00:00,1.07818
2022-05-31 21:00:00,1.07382
2022-06-01 21:00:00,1.06529
2022-06-02 21:00:00,1.07489
2022-06-03 21:00:00,1.07202
2022-06-06 21:00:00,1.06967
2022-06-07 21:00:00,1.07084
2022-06-08 21:00:00,1.0717
2022-06-09 21:00:00,1.06198
2022-06-10 21:00:00,1.05262
2022-06-12 21:00:00,1.05185
2022-06-13 21:00:00,1.04137
2022-06-14 21:00:00,1.04176
2022-06-15 21:00:00,1.04457
2022-06-16 21:00:00,1.05536
2022-06-17 21:00:00,1.04992
2022-06-19 21:00:00,1.04804
2022-06-20 21:00:00,1.05123
2022-06-21 21:00:00,1.05373
